TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0002250", "adaptive immune response", 0.0571653803251293, 2.33699828245346, 5.99254358889233, 4.14113609012074, NaN, 0.968092712390167, 0, null, False
"GO:0009888", "tissue development", 0.464551846385193, 6.06236508399623, 0.211266814401976, 5.05100966432426, NaN, 0.726669746440312, 0, null, False
"GO:0030154", "cell differentiation", 1.00690627521303, null, null, 5.38696244121462, NaN, 0.699068277112268, 0.7682416, 9888, True
"GO:0048869", "cellular developmental process", 1.02457347166152, null, null, 5.39451646992808, NaN, 0.711762886121576, 0.83444001, 9888, True
"GO:0048856", "anatomical structure development", 1.74471103538446, null, null, 5.6256961483378, NaN, 0.706346865074189, 0.8875947, 9888, True
"GO:0048731", "system development", 1.19554500801943, null, null, 5.46153904303751, NaN, 0.569387086685908, 0.90375709, 9888, True
"GO:0048513", "animal organ development", 0.705717132859796, null, null, 5.23260481516133, NaN, 0.583281904956212, 0.90970742, 9888, True
"GO:0007275", "multicellular organism development", 1.32476297372004, null, null, 5.50611114762876, NaN, 0.572702924294148, 0.91483546, 9888, True
"GO:0010837", "regulation of keratinocyte proliferation", 0.00536996852537525, 0.640389335662829, -5.2895561357159, 3.11427729656159, NaN, 0.921510686588281, 0, null, False
"GO:0018149", "peptide cross-linking", 0.0164444959227068, -1.13550119813927, -0.700801626485927, 3.60010125569139, NaN, 0.95449899931244, 0, null, False
"GO:0022610", "biological adhesion", 0.574995575972084, 5.5865834619982, 3.78211156708839, 5.14363923527454, NaN, 1, 0, null, False
"GO:0032501", "multicellular organismal process", 2.32918667117634, 1.94263910759883, 1.01732902537465, 5.75117667849104, NaN, 1, 0, null, False
"GO:0032502", "developmental process", 2.00765774034699, 4.05856452497722, 3.17799352689619, 5.68666218318046, NaN, 1, 0, null, False
"GO:0042303", "molting cycle", 0.0199804136594154, 5.03966093152292, -3.0433804422903, 3.68466586402586, NaN, 0.791133181769136, 0, null, False
"GO:0045104", "intermediate filament cytoskeleton organization", 0.026370676204612, -2.61317484494992, 6.0403503539384, 3.80516090159943, NaN, 0.946645405047023, 0.00613146, null, False
"GO:0045103", "intermediate filament-based process", 0.026585474945627, 0.740495792153644, 2.87420440376167, 3.80868350912897, NaN, 0.993647385489744, 0.00631026, null, False
"GO:0007155", "cell adhesion", 0.56162022359888, -5.77968128315166, 5.46728847012253, 5.13341754442658, NaN, 0.929156536064863, 0.00774901, null, False
"GO:0007156", "homophilic cell adhesion via plasma membrane adhesion molecules", 0.151115045049079, null, null, 4.56329118837263, NaN, 0.930830263335115, 0.87846344, 7155, True
"GO:0098609", "cell-cell adhesion", 0.22244888079116, null, null, 4.73120990163874, NaN, 0.93269925827918, 0.90854787, 7155, True
"GO:0098742", "cell-cell adhesion via plasma-membrane adhesion molecules", 0.164853902984001, null, null, 4.60108172778402, NaN, 0.930489776999677, 0.94470412, 7155, True
"GO:1901360", "organic cyclic compound metabolic process", 22.6668849903101, -4.72653138692425, -6.11128448367874, 6.73936353230301, NaN, 0.948258214829978, 0.05156861, null, False
"GO:0006397", "mRNA processing", 0.884925374786626, -7.13373619362018, -2.00492931936397, 5.33088028779443, NaN, 0.876890178259255, 0.10294545, null, False
"GO:0034470", "ncRNA processing", 2.56427150098221, null, null, 5.79293631738689, NaN, 0.859627659594907, 0.74772603, 6397, True
"GO:0046483", "heterocycle metabolic process", 21.9091039472243, -5.32473746301109, 2.05378375951207, 6.7245963098478, NaN, 0.935315732912631, 0.11545412, null, False
"GO:0030104", "water homeostasis", 0.010624276190204, 3.38337666270453, -5.68178535435394, 3.41043978621035, NaN, 0.887034184307104, 0.11834574, null, False
"GO:0045682", "regulation of epidermis development", 0.0109216898316094, -0.0900868449167629, -7.5124175372427, 3.4224256763712, NaN, 0.889615908319452, 0.12733158, null, False
"GO:0006357", "regulation of transcription by RNA polymerase II", 1.73988219445664, 1.76864039853948, -6.67110465988949, 5.62449248684792, NaN, 0.826172755098574, 0.18491077, null, False
"GO:0010467", "gene expression", 11.6527490851639, -5.25784494437336, -3.59123289296365, 6.4504001610852, NaN, 0.913150592254206, 0.20119435, null, False
"GO:0043170", "macromolecule metabolic process", 34.6776746615309, -4.65712904401929, -5.11831720181363, 6.92402163165838, NaN, 0.942200220038094, 0.20675786, null, False
"GO:0006725", "cellular aromatic compound metabolic process", 21.9291876295092, -6.43343715604847, 2.26965897092915, 6.7249942373694, NaN, 0.935301790278668, 0.21077782, null, False
"GO:0034641", "cellular nitrogen compound metabolic process", 26.5656597617684, -6.38564981975775, 1.09954671375612, 6.80829228577141, NaN, 0.922791223005883, 0.22506621, null, False
"GO:0009593", "detection of chemical stimulus", 0.361754125829433, 2.64767065636489, 5.44127850084522, 4.94239006410615, NaN, 0.91882167609138, 0.26615619, null, False
"GO:0050911", "detection of chemical stimulus involved in sensory perception of smell", 0.346544722667562, null, null, 4.92373607838393, NaN, 0.699483153734113, 0.94998083, 9593, True
"GO:0050906", "detection of stimulus involved in sensory perception", 0.369767771167301, null, null, 4.9519055191718, NaN, 0.700121656672842, 0.95547172, 9593, True
"GO:0007608", "sensory perception of smell", 0.353348059714711, null, null, 4.93217939998684, NaN, 0.73128109870727, 0.97278347, 9593, True
"GO:0050907", "detection of chemical stimulus involved in sensory perception", 0.355405170734432, null, null, 4.93470040171542, NaN, 0.698978636659144, 0.99103597, 9593, True
"GO:0034330", "cell junction organization", 0.101356090543948, -1.52407182813821, 6.32207266374613, 4.38983916212527, NaN, 0.944427662382774, 0.31585742, null, False
"GO:0051606", "detection of stimulus", 0.458103753409723, 3.1051557754037, 5.60274491230978, 5.04493937826036, NaN, 0.963334139253761, 0.31647603, null, False
"GO:0034645", "cellular macromolecule biosynthetic process", 11.1067967774241, -4.69942387645272, -1.9316803522891, 6.42956059921396, NaN, 0.896650112228076, 0.31827627, null, False
"GO:0045216", "cell-cell junction organization", 0.039341215565903, -1.65225077446259, 5.76382149576387, 3.97886498434766, NaN, 0.922652715033002, 0.32443223, null, False
"GO:0002934", "desmosome organization", 0.00304848982440533, null, null, 2.86864443839483, NaN, 0.931820257695844, 0.75523038, 45216, True
"GO:0034329", "cell junction assembly", 0.0512336304770994, null, null, 4.09356175756529, NaN, 0.918853284813163, 0.8934574, 45216, True
"GO:0006139", "nucleobase-containing compound metabolic process", 19.0019021254666, -6.52537772534599, -0.481123254163651, 6.66276878331738, NaN, 0.873730723731297, 0.37120199, null, False
"GO:0044260", "cellular macromolecule metabolic process", 25.6860630480569, -5.33496961558931, -2.09529653102154, 6.79366922616413, NaN, 0.88360353356874, 0.394324, null, False
"GO:0022613", "ribonucleoprotein complex biogenesis", 1.84644302372518, -2.03486202948298, 6.31593459599159, 5.65030849470687, NaN, 0.933372344009982, 0.3986041, null, False
"GO:0022405", "hair cycle process", 0.0113099798634442, 5.34698271875626, -3.2451220584408, 3.43759203225396, NaN, 0.762455376505462, 0.41715372, null, False
"GO:0042633", "hair cycle", 0.0123839735685192, null, null, 3.47697646575953, NaN, 0.762446331068984, 0.94189151, 22405, True
"GO:0022404", "molting cycle process", 0.0132349070425402, null, null, 3.50582803385484, NaN, 0.761623452640402, 0.95014959, 22405, True
"GO:0001942", "hair follicle development", 0.0106697143854187, null, null, 3.41229250932305, NaN, 0.577976224046278, 0.98673049, 22405, True
"GO:0045684", "positive regulation of epidermis development", 0.00495689402342331, -0.484530188201154, -7.59086710712513, 3.07954300740291, NaN, 0.872280662869375, 0.45349614, null, False
"GO:0045604", "regulation of epidermal cell differentiation", 0.00982704240143671, null, null, 3.37657695705651, NaN, 0.860944470421554, 0.95310451, 45684, True
"GO:0045616", "regulation of keratinocyte differentiation", 0.00590696537791277, null, null, 3.15563963375978, NaN, 0.864706921600224, 0.96191723, 45684, True
"GO:0030856", "regulation of epithelial cell differentiation", 0.0232437022248358, 0.269526140137934, -7.33753478772993, 3.75035408876271, NaN, 0.873404952928211, 0.49356501, null, False
"GO:0016071", "mRNA metabolic process", 1.14667003294847, -7.09948814021894, -1.55996734241785, 5.44341163940542, NaN, 0.877570404214042, 0.50119261, null, False
"GO:0009059", "macromolecule biosynthetic process", 11.3384159121586, -5.77518694550293, -3.6916812100425, 6.43852415391849, NaN, 0.909201137334867, 0.50825128, null, False
"GO:0050891", "multicellular organismal water homeostasis", 0.00907111606286465, 4.1199136578067, -4.27175658919426, 3.34183005692051, NaN, 0.707360801631, 0.5438471, null, False
"GO:0061436", "establishment of skin barrier", 0.00446946611112002, null, null, 3.03462845662532, NaN, 0.575146616244581, 0.94691108, 50891, True
"GO:0033561", "regulation of water loss via skin", 0.00488667135809148, null, null, 3.0733517023869, NaN, 0.716452136989602, 0.95130452, 50891, True
"GO:0051276", "chromosome organization", 2.10483351693118, -2.16551806179754, 6.02012656899325, 5.70719021515171, NaN, 0.928880955240191, 0.55257463, null, False
"GO:0048871", "multicellular organismal homeostasis", 0.0584748264963169, 3.79612963060539, -4.47535167721732, 4.15097123206261, NaN, 0.695103787265998, 0.55935087, null, False
"GO:0016070", "RNA metabolic process", 8.13841862192728, -6.13863765808807, -1.48239339552171, 6.29451185775295, NaN, 0.854679365231431, 0.56875539, null, False
"GO:0034660", "ncRNA metabolic process", 3.74307046869251, -6.54575091302894, -1.46839601620067, 5.95720009478515, NaN, 0.856677957534277, 0.59441404, null, False
"GO:0006396", "RNA processing", 3.83107599133337, null, null, 5.96729284688461, NaN, 0.85619906821955, 0.70392989, 34660, True
"GO:0043588", "skin development", 0.035627675793355, 5.42351909034416, -1.56385383014296, 3.93580945380993, NaN, 0.648587531283546, 0.5976635, null, False
"GO:0008544", "epidermis development", 0.0458801849318022, 5.82282791791452, 0.401673359570211, 4.04563587107822, NaN, 0.730757656746301, 0.60923854, null, False
"GO:0060429", "epithelium development", 0.24591151250203, null, null, 4.77475776816602, NaN, 0.70052114326462, 0.78086272, 8544, True
