TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0002376", "immune system process", 0.898308988649869, -5.69061653407788, 3.73567115682515, 5.3373993544719, NaN, 1, 0, null, False
"GO:0006928", "movement of cell or subcellular component", 0.96156308713377, -5.10364061908771, 4.99782971897037, 5.36695126087573, NaN, 0.987356921650821, 0, null, False
"GO:0008152", "metabolic process", 62.7747296551307, -3.74343713862349, 4.00548750263474, 7.18175649173952, NaN, 1, 0, null, False
"GO:0009607", "response to biotic stimulus", 0.677822211742981, 0.749035425842408, 7.86295358591829, 5.2150900549945, NaN, 0.834885915290793, 0, null, False
"GO:0022407", "regulation of cell-cell adhesion", 0.0705655171684503, -1.73808411232607, -4.15662130524912, 4.23258956275479, NaN, 0.969701896096203, 0, null, False
"GO:0023052", "signaling", 7.44411886830144, -3.35903331929772, 1.41975168211596, 6.2557851524542, NaN, 1, 0, null, False
"GO:0032501", "multicellular organismal process", 2.32918667117634, -0.312830785289436, -1.78954467741414, 5.75117667849104, NaN, 1, 0, null, False
"GO:0040011", "locomotion", 0.960166895317173, -4.30878227257167, 6.08256497108958, 5.36632020874339, NaN, 1, 0, null, False
"GO:0043588", "skin development", 0.035627675793355, -5.4063077735511, -1.9629871007466, 3.93580945380993, NaN, 0.953974892424407, 0, null, False
"GO:0044419", "biological process involved in interspecies interaction between organisms", 0.793371542173998, -2.80935456666143, -0.811994313713491, 5.28345049177858, NaN, 1, 0, null, False
"GO:0002274", "myeloid leukocyte activation", 0.0222399311850926, -2.60832255705556, 6.64586423871603, 3.731185707634, NaN, 0.85923872864674, 0.00796225, null, False
"GO:0048193", "Golgi vesicle transport", 0.366624274207446, 3.0052524965092, -6.13733324855054, 4.94819772148841, NaN, 0.922969207357015, 0.01013858, null, False
"GO:0071826", "ribonucleoprotein complex subunit organization", 0.375414499608984, -5.93214094766285, 1.19813155024162, 4.95848743302032, NaN, 0.943399876261847, 0.01016206, null, False
"GO:0034660", "ncRNA metabolic process", 3.74307046869251, 6.13502465585304, 4.68054236176021, 5.95720009478515, NaN, 0.838070871407164, 0.01310911, null, False
"GO:0006396", "RNA processing", 3.83107599133337, null, null, 5.96729284688461, NaN, 0.831535598676029, 0.70392989, 34660, True
"GO:0007154", "cell communication", 7.96546432796, -2.03062534924884, 2.86903626757262, 6.28518293436495, NaN, 0.982834338032259, 0.01787526, null, False
"GO:0071840", "cellular component organization or biogenesis", 9.17406249024111, -1.14525645551218, 0.53921143660445, 6.34653350170255, NaN, 0.982401436684248, 0.02113308, null, False
"GO:0009058", "biosynthetic process", 24.5555277051547, 6.221350514851, -4.19129212993158, 6.77412095683499, NaN, 0.936081659517921, 0.07392153, null, False
"GO:1901360", "organic cyclic compound metabolic process", 22.6668849903101, 4.05926553132519, -1.16965294485506, 6.73936353230301, NaN, 0.92059190395388, 0.12001212, null, False
"GO:0046483", "heterocycle metabolic process", 21.9091039472243, 7.77989831703271, 0.0798487732960834, 6.7245963098478, NaN, 0.901256851402495, 0.13320226, null, False
"GO:0006807", "nitrogen compound metabolic process", 45.7892176649824, 6.70359776287762, -2.593931281057, 7.04473487469969, NaN, 0.91996930291714, 0.15862633, null, False
"GO:0002697", "regulation of immune effector process", 0.0541375442258216, -3.55849454415178, -4.14000980410163, 4.11750329942923, NaN, 0.956296494476825, 0.16331803, null, False
"GO:0050776", "regulation of immune response", 0.220685052667825, null, null, 4.72775265980976, NaN, 0.932140417426157, 0.83957631, 2697, True
"GO:0002682", "regulation of immune system process", 0.320417760419102, -2.65394867619651, -4.24542389923766, 4.88969379144419, NaN, 0.966796536673132, 0.18565669, null, False
"GO:0001817", "regulation of cytokine production", 0.120782984370748, -3.07986619380875, -4.98729598809073, 4.46599222078431, NaN, 0.956637614140616, 0.19366343, null, False
"GO:0001819", "positive regulation of cytokine production", 0.0755595878970493, null, null, 4.26228493437774, NaN, 0.957558457202435, 0.74736223, 1817, True
"GO:0031347", "regulation of defense response", 0.130064768429608, -1.91163255323642, -5.38033837634557, 4.49814507675125, NaN, 0.947646505821262, 0.19482085, null, False
"GO:0043170", "macromolecule metabolic process", 34.6776746615309, 5.42369417007545, -0.624353279285042, 6.92402163165838, NaN, 0.909028887782552, 0.20675786, null, False
"GO:1901576", "organic substance biosynthetic process", 23.4184162161814, 4.39397988371439, 0.561776750060039, 6.75352920916639, NaN, 0.863749868301595, 0.20944393, null, False
"GO:0044249", "cellular biosynthetic process", 22.8746945107521, null, null, 6.74332699334354, NaN, 0.847272831170548, 0.7239451, 1901576, True
"GO:0006725", "cellular aromatic compound metabolic process", 21.9291876295092, 8.05484224212718, 0.596898145630453, 6.7249942373694, NaN, 0.901231887173357, 0.21077782, null, False
"GO:0034641", "cellular nitrogen compound metabolic process", 26.5656597617684, 7.42105165050015, 1.29985834928698, 6.80829228577141, NaN, 0.88270866630946, 0.22506621, null, False
"GO:0044238", "primary metabolic process", 50.2743806071766, 6.05497068423417, -2.2454813616049, 7.08531837646952, NaN, 0.916870030014295, 0.23601289, null, False
"GO:0051674", "localization of cell", 0.570893746167701, 1.59779279679783, -5.93119557089577, 5.14053004003083, NaN, 0.920728734950974, 0.24737481, null, False
"GO:0010467", "gene expression", 11.6527490851639, 4.60069711964909, 4.22657957626972, 6.4504001610852, NaN, 0.8917162069708, 0.25458163, null, False
"GO:0048870", "cell motility", 0.57065003221155, 2.69657458204434, -5.69015145258192, 5.1403446019181, NaN, 0.782622736764985, 0.25796807, null, False
"GO:0097529", "myeloid leukocyte migration", 0.0184602994922323, null, null, 3.65030752313194, NaN, 0.732754446556592, 0.74635803, 48870, True
"GO:0050900", "leukocyte migration", 0.0368586378091718, null, null, 3.9505595616118, NaN, 0.740780738053649, 0.78583806, 48870, True
"GO:0060326", "cell chemotaxis", 0.0604245381455301, null, null, 4.16521463991033, NaN, 0.619031385177781, 0.81672165, 48870, True
